""		"grids"		"richness"		"PD_obs"		"pd_rand_mean"		"pd_rand_sd"		"pd_obs_rank"		"zscore"		"pd_obs_p"		"reps"		"PD"		"SR"		"std_resid_loess"		"mpd"		"mntd"		"loess_mpd"		"loess_mntd"		"PE"		"WE"		"std_PE"		"ntaxa.x"		"mpd.obs"		"mpd.rand.mean"		"mpd.rand.sd"		"mpd.obs.rank"		"mpd.obs.z"		"mpd.obs.p"		"runs.x"		"ntaxa.y"		"mntd.obs"		"mntd.rand.mean"		"mntd.rand.sd"		"mntd.obs.rank"		"mntd.obs.z"		"mntd.obs.p"		"runs.y"		"hotspot10_stdPDloess"		"coldspot10_lstdPDloess"		"mpa"		"name"		"coldspot10_mpd"		"hotspot10_mpd"		"coldspot10_mntd"		"hotspot10_mntd"		"coldspot10_sr"		"hotspot10_sr"		"coldspot10_stdPE"		"hotspot10_stdPE"		"cluster"		"ED"		"COLOURS"		"geometry"
"150"		"cell_3.591"		68		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		34		"-0,304807412670419"		"368,146175272706"		"96,8054864475369"		"-0,328721899408246"		"0,0341010438503826"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		34		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-992337.649657985, -1261677.75019868, -1211974.25399521, -953244.74293551, -992337.649657985, 720975.50461741, 916662.542157465, 981437.399528748, 771922.372556255, 720975.50461741))
"151"		"cell_3.594"		24		"2411,06221403802"		"2656,48647748127"		"56855,1873247901"		"135"		"-1,02927742817029"		"0,135"		999		"2411,06221403802"		24		"0,920459848742821"		"400,225958054216"		"121,69893772327"		"-0,000239256523329739"		"0,236071817221787"		"77,0306922837527"		"2,39797987738762"		"-2,33688549560081"		24		"400,225958054216"		"423,371674854664"		"21,0704529841795"		"137"		"-1,09849165643598"		"0,137"		999		24		"121,69893772327"		"138,753303800696"		"23,3304841417467"		"236"		"-0,730990663280282"		"0,236"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		"-2,33688549560081"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1797369.50389249, -2063331.23342781, -1982046.78808427, -1726562.55790419, -1797369.50389249, 1305865.38311779, 1499097.89044706, 1605029.84203609, 1398142.79170314, 1305865.38311779))
"152"		"cell_3.595"		3		"549,913640009951"		"658,086144537591"		"12283,1231530077"		"150,5"		"-0,976028461234203"		"0,1505"		999		"549,913640009951"		3		"-0,380670624147666"		"366,609093339967"		"205,034672230449"		"-0,28064149214492"		"-1,60623546553409"		"39,2411274245457"		"2,02"		"-3,45546656303141"		3		"366,609093339967"		"418,631924152982"		"103,257198417778"		"199,5"		"-0,503817957587136"		"0,1995"		999		3		"205,034672230449"		"356,13188453328"		"125,416691854635"		"133"		"-1,20476158371297"		"0,133"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		"-3,45546656303141"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2063331.23342781, -2327780.50391289, -2236078.14218024, -1982046.78808427, -2063331.23342781, 1499097.89044706, 1691231.53195446, 1810740.37651391, 1605029.84203609, 1499097.89044706))
"153"		"cell_3.596"		62		"2252,95574426355"		"2578,91791508841"		"64072,4552515934"		"100"		"-1,28774988038082"		"0,1"		999		"2252,95574426355"		23		"0,23380737860003"		"427,658810674355"		"105,372471213019"		"0,408024106804471"		"-0,0357314429884932"		"36,2924872031537"		"0,688619294318503"		"-0,0560777714928422"		23		"427,658810674355"		"424,490279702987"		"21,5695304915378"		"492"		"0,146898467382509"		"0,492"		999		23		"105,372471213019"		"140,496975508551"		"24,9088245383008"		"78"		"-1,41012291613851"		"0,078"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2327780.50391289, -2590528.15227445, -2488474.90915331, -2236078.14218024, -2327780.50391289, 1691231.53195446, 1882128.87262253, 2015127.24843874, 1810740.37651391, 1691231.53195446))
"154"		"cell_3.597"		2		"501,808399324152"		"470,851323519276"		"6242,96548997486"		"406,5"		"0,391800028742422"		"0,4065"		999		"475,433284196739"		2		"0,254145879403329"		"475,433284196739"		"475,433284196739"		"1,56027985243906"		"1,90340664637812"		"9,38460543276531"		"0,509090909090909"		"-1,1515851418084"		2		"475,433284196739"		"424,083918758584"		"152,580332746746"		"375,5"		"0,336539870596465"		"0,3755"		999		2		"475,433284196739"		"419,286152662262"		"158,616580354089"		"375,5"		"0,353980217005921"		"0,3755"		999		NA		NA		NA		NA		NA		"475,433284196739"		NA		"475,433284196739"		2		NA		"-1,1515851418084"		NA		6		0,784975695746678		"#A5AF84"		list(c(-2590528.15227445, -2851387.79756645, -2739058.05049066, -2488474.90915331, -2590528.15227445, 1882128.87262253, 2071654.49876757, 2218045.47528158, 2015127.24843874, 1882128.87262253))
"155"		"cell_3.6"		168		"2748,68611892172"		"3048,99790819189"		"67462,5491332638"		"132"		"-1,15622141215011"		"0,132"		999		"2748,68611892172"		30		"1,19040964974936"		"407,550530941606"		"110,698794790422"		"0,247936583809097"		"0,18498858820071"		"229,394803589903"		"4,14986586165256"		"-0,303815389526728"		30		"407,550530941606"		"424,749251518732"		"17,8154260807442"		"163"		"-0,965383623112724"		"0,163"		999		30		"110,698794790422"		"126,229752574977"		"18,9520502952059"		"217"		"-0,81948694429564"		"0,217"		999		"1,19040964974936"		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2.72067228493004e-10, -3.12325767698867e-10, -133478.547296535, -116273.270354223, -2.72067228493004e-10, -2221670.88749619, -2550417.66461526, -2546922.40584458, -2218626.1647581, -2221670.88749619))
"156"		"cell_3.60"		13		"1128,868431716"		"1319,48515671342"		"34408,1567328118"		"155"		"-1,02761467991152"		"0,155"		999		"1128,868431716"		8		"-0,505572022414347"		"377,716823769621"		"181,324777732471"		"-0,489173456733163"		"-0,225027737006802"		"8,23687321510047"		"0,0798049885939324"		"0,049889253360835"		8		"377,716823769621"		"422,922725044677"		"42,8456012011877"		"128"		"-1,05508850401668"		"0,128"		999		8		"181,324777732471"		"227,362742718657"		"58,3258454574352"		"223"		"-0,789323577311601"		"0,223"		999		NA		NA		"NAMPA_RS-GPZi"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-324242.328819832, -393221.627337737, -489502.277149098, -403633.338735747, -324242.328819832, -1525440.2229332, -1849962.30767123, -1826847.36874109, -1506380.12779047, -1525440.2229332))
"157"		"cell_3.605"		102		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		34		"-0,304807412670419"		"368,146175272706"		"96,8054864475369"		"-0,328721899408246"		"0,0341010438503826"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-953244.74293551, -1211974.25399521, -1158948.82060483, -911539.058631878, -953244.74293551, 771922.372556255, 981437.399528748, 1043522.2052068, 820753.454927589, 771922.372556255))
"158"		"cell_3.610"		18		"872,465556051214"		"1531,13477802075"		"36507,8848232622"		"2"		"-3,44725995568191"		"0,002"		999		"872,465556051214"		10		"-3,37850154424043"		"229,211623976419"		"103,210264701651"		"-2,79540662391384"		"-0,983843157189524"		"31,3430934911977"		"1,04042339198269"		"-1,35959217748769"		10		"229,211623976419"		"425,179531333519"		"36,3744432695495"		"2"		"-5,38751633681093"		"0,002"		999		10		"103,210264701651"		"205,195595348345"		"49,0431141382645"		"21"		"-2,07950356413283"		"0,021"		999		NA		"-3,37850154424043"		NA		NA		"229,211623976419"		NA		NA		NA		NA		NA		"-1,35959217748769"		NA		4		0,75010651775847		"#D69D94"		list(c(-2236078.14218024, -2488474.90915331, -2379600.92927794, -2138246.84568776, -2236078.14218024, 1810740.37651391, 2015127.24843874, 2142602.30053676, 1925286.10756436, 1810740.37651391))
"159"		"cell_3.611"		4		"676,974168569387"		"804,889027591507"		"16118,6111768321"		"166"		"-1,00752814524691"		"0,166"		999		"676,974168569387"		4		"-0,438204263643936"		"359,190829443819"		"212,583251463457"		"-0,516315308273605"		"-1,05661404502359"		"36,7598945301038"		"0,371654815772463"		"0,766480720749648"		4		"359,190829443819"		"425,105420685409"		"72,841843767911"		"148"		"-0,904900093572699"		"0,148"		999		4		"212,583251463457"		"313,281350056538"		"100,689863131339"		"152"		"-1,00008179037577"		"0,152"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		1		0,785737450426805		"#C9A66D"		list(c(-2488474.90915331, -2739058.05049066, -2619220.73568806, -2379600.92927794, -2488474.90915331, 2015127.24843874, 2218045.47528158, 2358356.94332229, 2142602.30053676, 2015127.24843874))
"160"		"cell_3.613"		2		"501,808399324152"		"478,73589841226"		"5462,01177543724"		"357,5"		"0,312189545728376"		"0,3575"		999		"475,433284196739"		2		"0,254145879403329"		"475,433284196739"		"475,433284196739"		"1,56027985243906"		"1,90340664637812"		"5,28990823855689"		"0,175757575757576"		"-0,409962119313786"		2		"475,433284196739"		"421,903856280285"		"152,673816462251"		"384"		"0,350613020338624"		"0,384"		999		2		"475,433284196739"		"424,913742195744"		"152,792545006597"		"371,5"		"0,330641406613225"		"0,3715"		999		NA		NA		NA		NA		NA		"475,433284196739"		NA		"475,433284196739"		2		NA		NA		NA		6		0,784975695746678		"#A5AF84"		list(c(-2987651.40500493, -3234081.86444678, -3092586.62070134, -2856937.81100941, -2987651.40500493, 2419352.40452562, 2618907.85587454, 2784577.50062088, 2572398.35934029, 2419352.40452562))
"161"		"cell_3.624"		10		"1639,18565864652"		"1530,76302782577"		"37748,1367837465"		"711"		"0,558048803060366"		"0,711"		999		"1639,18565864652"		10		"1,65278715877932"		"466,784381286007"		"179,286790925881"		"0,900013367885659"		"0,140103469124488"		"43,7757657157296"		"1,1865824828059"		"-1,10898210150903"		10		"466,784381286007"		"425,382940800293"		"37,5014242946573"		"931"		"1,10399648185128"		"0,931"		999		10		"179,286790925881"		"202,331577620142"		"46,4000310536985"		"330"		"-0,496654553260793"		"0,33"		999		"1,65278715877932"		NA		"NAMPA_SO-SS"		NA		NA		"466,784381286007"		NA		NA		NA		NA		"-1,10898210150903"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2138246.84568776, -2379600.92927794, -2264204.62865946, -2034554.76321897, -2138246.84568776, 1925286.10756436, 2142602.30053676, 2264204.62865946, 2034554.76321897, 1925286.10756436))
"162"		"cell_3.625"		155		"2518,66448823937"		"3233,54005661802"		"70845,9575292392"		"4"		"-2,6857953502774"		"0,004"		999		"2518,66448823937"		33		"-1,30541248054646"		"401,620529767037"		"74,1119448195477"		"0,190191884639268"		"-0,315322286429224"		"94,0086664606286"		"2,69499049824424"		"-2,27790261356803"		33		"401,620529767037"		"423,773182596532"		"17,1612917449385"		"115"		"-1,29084996390371"		"0,115"		999		33		"74,1119448195477"		"122,37781997908"		"17,3743287954186"		"2"		"-2,77799941096194"		"0,002"		999		NA		"-1,30541248054646"		NA		"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone"		NA		NA		"74,1119448195477"		NA		NA		NA		"-2,27790261356803"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2379600.92927794, -2619220.73568806, -2492204.31890874, -2264204.62865946, -2379600.92927794, 2142602.30053676, 2358356.94332229, 2492204.31890874, 2264204.62865946, 2142602.30053676))
"163"		"cell_3.627"		2		"343,830252811423"		"476,369374558135"		"5558,97466107733"		"98,5"		"-1,77765198138732"		"0,0985"		999		"159,476991173581"		2		"-0,782521427457444"		"159,476991173581"		"159,476991173581"		"-3,35438803707455"		"-2,76449851742203"		"13,2449348212446"		"0,30952380952381"		"-0,365752160409604"		2		"159,476991173581"		"428,980127275628"		"150,217236887911"		"111"		"-1,79408929151815"		"0,111"		999		2		"159,476991173581"		"419,706162796196"		"156,848150774256"		"125,5"		"-1,65911533121707"		"0,1255"		999		NA		NA		NA		NA		"159,476991173581"		NA		NA		NA		2		NA		NA		NA		1		0,785737450426805		"#C9A66D"		list(c(-2856937.81100941, -3092586.62070134, -2942614.81199162, -2718393.54905722, -2856937.81100941, 2572398.35934029, 2784577.50062088, 2942614.81199162, 2718393.54905722, 2572398.35934029))
"164"		"cell_3.633"		7		"720,705830827348"		"813,391949104662"		"17522,6281167689"		"231"		"-0,700188658932073"		"0,231"		999		"720,705830827348"		4		"-0,151233024024709"		"373,768050196186"		"256,314913722245"		"-0,289568127312226"		"-0,410527049489682"		"4,91796624555835"		"0,0427336099605007"		"-0,0225861901231171"		4		"373,768050196186"		"425,603614172582"		"70,9101496498369"		"196,5"		"-0,731003449186984"		"0,1965"		999		4		"256,314913722245"		"315,025300294991"		"102,187754563786"		"273"		"-0,574534461818505"		"0,273"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-867334.909128839, -1102746.78905472, -1043522.2052068, -820753.454927589, -867334.909128839, 867334.909128839, 1102746.78905472, 1158948.82060483, 911539.058631878, 867334.909128839))
"165"		"cell_3.638"		41		"1858,78134452573"		"2061,19583179516"		"53048,3409722831"		"208"		"-0,878831650919747"		"0,208"		999		"1858,78134452573"		16		"0,366394395215053"		"418,497821877147"		"134,872095480515"		"0,266801567829435"		"0,0930533379045482"		"67,2494126764373"		"1,52801565541189"		"-0,739591150140981"		16		"418,497821877147"		"425,400427204739"		"26,299925638104"		"323"		"-0,262457218418572"		"0,323"		999		16		"134,872095480515"		"163,974793421314"		"32,6507692487265"		"179"		"-0,891332688645114"		"0,179"		999		NA		NA		"NAMPA_SO-SS"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2034554.76321897, -2264204.62865946, -2142602.30053676, -1925286.10756436, -2034554.76321897, 2034554.76321897, 2264204.62865946, 2379600.92927794, 2138246.84568776, 2034554.76321897))
"166"		"cell_3.639"		126		"2579,16687969565"		"3167,15270417565"		"71910,8589526759"		"9"		"-2,19265153743902"		"0,009"		999		"2579,16687969565"		32		"-0,571696450650101"		"417,699151582578"		"90,7199190396195"		"0,434041105645077"		"-0,0840468472628092"		"79,6947448141605"		"1,99301669370237"		"-1,11730988634859"		32		"417,699151582578"		"424,03251795938"		"16,9926153014138"		"307"		"-0,37271286758755"		"0,307"		999		32		"90,7199190396195"		"123,263250078559"		"17,470206042301"		"23"		"-1,86279033917183"		"0,023"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone"		NA		NA		"90,7199190396195"		NA		NA		NA		"-1,11730988634859"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2264204.62865946, -2492204.31890874, -2358356.94332229, -2142602.30053676, -2264204.62865946, 2264204.62865946, 2492204.31890874, 2619220.73568806, 2379600.92927794, 2264204.62865946))
"167"		"cell_3.640"		4		"902,406719084237"		"816,411659303125"		"16153,2928555817"		"688"		"0,676617099864487"		"0,688"		999		"902,406719084237"		4		"1,0411051230006"		"468,071706135514"		"387,410762197758"		"1,1773156156072"		"1,52626927824403"		"175,054792010057"		"1,35725806451613"		"5,77132625189237"		4		"468,071706135514"		"422,339486958779"		"73,3806123508659"		"689"		"0,623219372415009"		"0,689"		999		4		"387,410762197758"		"315,806355536091"		"102,932017250239"		"735"		"0,695647560152141"		"0,735"		999		NA		NA		NA		NA		NA		"468,071706135514"		NA		"387,410762197758"		NA		NA		NA		"5,77132625189237"		6		0,784975695746678		"#A5AF84"		list(c(-2492204.31890874, -2718393.54905722, -2572398.35934029, -2358356.94332229, -2492204.31890874, 2492204.31890874, 2718393.54905722, 2856937.81100941, 2619220.73568806, 2492204.31890874))
"168"		"cell_3.641"		60		"1874,43735680196"		"1899,22423373533"		"47654,8874723373"		"458"		"-0,113545018739015"		"0,458"		999		"1874,43735680196"		14		"1,31456950610825"		"436,451246344936"		"171,453416988947"		"0,532280153364498"		"0,466121201238617"		"22,7462450120114"		"0,338040863954734"		"0,0820361471426674"		14		"436,451246344936"		"424,342958960129"		"29,2761691048921"		"599"		"0,413588517726632"		"0,599"		999		14		"171,453416988947"		"175,22696990657"		"36,3738793017399"		"469"		"-0,10374348268765"		"0,469"		999		"1,31456950610825"		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2718393.54905722, -2942614.81199162, -2784577.50062088, -2572398.35934029, -2718393.54905722, 2718393.54905722, 2942614.81199162, 3092586.62070134, 2856937.81100941, 2718393.54905722))
"169"		"cell_3.642"		4		"778,842487195334"		"809,932996333686"		"17649,1097519231"		"364"		"-0,234027251537805"		"0,364"		999		"778,842487195334"		4		"0,230265128202529"		"426,883628839737"		"263,846530308361"		"0,536639277182368"		"-0,299255735290808"		"51,6222577526078"		"2,19285714285714"		"-3,20020267696289"		4		"426,883628839737"		"426,827425996129"		"71,329349586072"		"364"		"0,000787934334664622"		"0,364"		999		4		"263,846530308361"		"309,865764971945"		"100,664061386996"		"333"		"-0,457156546532206"		"0,333"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		"-3,20020267696289"		NA		6		0,784975695746678		"#A5AF84"		list(c(-2942614.81199162, -3164713.51089315, -2994748.07318719, -2784577.50062088, -2942614.81199162, 2942614.81199162, 3164713.51089315, 3326004.6888423, 3092586.62070134, 2942614.81199162))
"170"		"cell_3.647"		40		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		35		"-0,650882593354302"		"368,146175272706"		"96,8054864475369"		"-0,329580684278917"		"0,0469982803730671"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		35		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-820753.454927589, -1043522.2052068, -981437.399528748, -771922.372556255, -820753.454927589, 911539.058631878, 1158948.82060483, 1211974.25399521, 953244.74293551, 911539.058631878))
"171"		"cell_3.652"		3		"584,199268291658"		"654,702608195155"		"11885,5138202707"		"265"		"-0,646696797535932"		"0,265"		999		"584,199268291658"		3		"-0,155685139006761"		"389,466178861105"		"250,748843272585"		"0,0748981402002769"		"-0,930859092983752"		"7,03334084673114"		"0,167145731532049"		"-0,28581352954619"		3		"389,466178861105"		"424,644769186316"		"97,4704168246539"		"271,5"		"-0,360915562600861"		"0,2715"		999		3		"250,748843272585"		"354,722367696832"		"126,832335606257"		"249,5"		"-0,819771424434116"		"0,2495"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1925286.10756436, -2142602.30053676, -2015127.24843874, -1810740.37651391, -1925286.10756436, 2138246.84568776, 2379600.92927794, 2488474.90915331, 2236078.14218024, 2138246.84568776))
"172"		"cell_3.653"		8		"987,413829689237"		"1318,18967517197"		"33618,300862255"		"42"		"-1,80403894382731"		"0,042"		999		"987,413829689237"		8		"-1,4338102918406"		"413,246641742521"		"76,0616409379102"		"0,0634892354414112"		"-1,78017428939757"		"12,2270950708885"		"0,173586272485256"		"-0,0136816485106086"		8		"413,246641742521"		"423,856230458323"		"45,9542779071175"		"308"		"-0,230872710855026"		"0,308"		999		8		"76,0616409379102"		"226,581466171782"		"57,4033847277786"		"7"		"-2,62214198601137"		"0,007"		999		NA		"-1,4338102918406"		NA		NA		NA		NA		"76,0616409379102"		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2142602.30053676, -2358356.94332229, -2218045.47528158, -2015127.24843874, -2142602.30053676, 2379600.92927794, 2619220.73568806, 2739058.05049066, 2488474.90915331, 2379600.92927794))
"173"		"cell_3.654"		3		"446,430084887457"		"651,930815629802"		"12973,584964667"		"66"		"-1,80419456552311"		"0,066"		999		"318,844890199669"		3		"-1,05973934828016"		"212,563260133112"		"152,11339519183"		"-2,67680870480305"		"-2,38808886683779"		"11,0063865660349"		"0,234084507042254"		"-0,265823678525492"		3		"212,563260133112"		"421,642972084205"		"97,0921961831564"		"49"		"-2,15341417920634"		"0,049"		999		3		"152,11339519183"		"356,796681869233"		"124,840213619053"		"54,5"		"-1,63956213101324"		"0,0545"		999		NA		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		"212,563260133112"		NA		NA		NA		NA		NA		NA		NA		1		0,785737450426805		"#C9A66D"		list(c(-2358356.94332229, -2572398.35934029, -2419352.40452562, -2218045.47528158, -2358356.94332229, 2619220.73568806, 2856937.81100941, 2987651.40500493, 2739058.05049066, 2619220.73568806))
"174"		"cell_3.655"		235		"2603,27951755833"		"2923,40050289307"		"65579,482970547"		"109"		"-1,25005796257882"		"0,109"		999		"2603,27951755833"		28		"0,871580794996475"		"436,365966580873"		"97,0226870837044"		"0,654002427750648"		"-0,0450370475963891"		"64,1615945050625"		"1,19461759773113"		"0,0121269916631399"		28		"436,365966580873"		"424,159043644916"		"18,9740733976472"		"722"		"0,643347513216145"		"0,722"		999		28		"97,0226870837044"		"130,159801757954"		"20,7122587318093"		"49"		"-1,59987933249205"		"0,049"		999		NA		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2572398.35934029, -2784577.50062088, -2618907.85587454, -2419352.40452562, -2572398.35934029, 2856937.81100941, 3092586.62070134, 3234081.86444678, 2987651.40500493, 2856937.81100941))
"175"		"cell_3.661"		104		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		35		"-0,650882593354302"		"368,146175272706"		"96,8054864475369"		"-0,329580684278917"		"0,0469982803730671"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		35		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-771922.372556255, -981437.399528748, -916662.542157465, -720975.50461741, -771922.372556255, 953244.74293551, 1211974.25399521, 1261677.75019868, 992337.649657985, 953244.74293551))
"176"		"cell_3.668"		7		"1189,62806867039"		"1200,85527326372"		"32516,5645813078"		"448"		"-0,0622614612381441"		"0,448"		999		"1189,62806867039"		7		"0,573218119716702"		"427,645340623549"		"228,475781528355"		"0,321590355264095"		"0,215382230391697"		"47,8074916229761"		"0,99663139329806"		"-0,296952247121631"		7		"427,645340623549"		"425,14451201259"		"45,3353860989853"		"440"		"0,05516283914509"		"0,44"		999		7		"228,475781528355"		"242,589583544634"		"62,7490025711281"		"403"		"-0,224924722911426"		"0,403"		999		NA		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		NA		NA		NA		3		0,731234176932112		"#D09AC6"		list(c(-2218045.47528158, -2419352.40452562, -2259675.17293727, -2071654.49876757, -2218045.47528158, 2739058.05049066, 2987651.40500493, 3110176.05416844, 2851387.79756645, 2739058.05049066))
"177"		"cell_3.669"		867		"3771,31354827685"		"4031,47243632563"		"77509,9120870565"		"178"		"-0,934458557527215"		"0,178"		999		"3771,31354827684"		47		"1,88155359126428"		"417,520916757197"		"101,230486167302"		"0,227265967681406"		"0,164027046797412"		"161,828878012185"		"3,36699796614898"		"-0,820478904001137"		47		"417,520916757197"		"424,107439074175"		"13,1019300327773"		"283"		"-0,50271389791432"		"0,283"		999		47		"101,230486167302"		"108,805584723536"		"12,1345085921183"		"291"		"-0,624260842433638"		"0,291"		999		"1,88155359126428"		NA		"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA"		NA		NA		NA		NA		NA		NA		47		"-0,820478904001137"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2419352.40452562, -2618907.85587454, -2446059.96673331, -2259675.17293727, -2419352.40452562, 2987651.40500493, 3234081.86444678, 3366712.71460005, 3110176.05416844, 2987651.40500493))
"178"		"cell_3.675"		16		"1202,82283277916"		"1312,67714275001"		"36156,1481090474"		"279"		"-0,577731466247461"		"0,279"		999		"1202,82283277916"		8		"-0,0202763566972443"		"421,585798368274"		"183,475550995836"		"0,193203965608873"		"-0,193252438195174"		"10,5181813039298"		"0,14443467973429"		"-0,0206502198284102"		8		"421,585798368274"		"424,918267162264"		"41,9192895927886"		"375"		"-0,0794972631063818"		"0,375"		999		8		"183,475550995836"		"225,950402119226"		"57,0101771269919"		"234"		"-0,745039802784256"		"0,234"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-720975.50461741, -916662.542157465, -849375.17647456, -668052.492934803, -720975.50461741, 992337.649657985, 1261677.75019868, 1307923.075387, 1028710.62785929, 992337.649657985))
"179"		"cell_3.676"		35		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		35		"-0,650882593354302"		"368,146175272706"		"96,8054864475369"		"-0,329580684278917"		"0,0469982803730671"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		35		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-916662.542157465, -1111673.29034018, -1030071.21349412, -849375.17647456, -916662.542157465, 1261677.75019868, 1530087.01829492, 1586170.57189357, 1307923.075387, 1261677.75019868))
