"";"grids";"richness";"PD_obs";"pd_rand_mean";"pd_rand_sd";"pd_obs_rank";"zscore";"pd_obs_p";"reps";"PD";"SR";"mpd";"mntd";"std_resid_loess";"coldspot10_stdPDloess";"hotspot10_stdPDloess";"mpa";"name";"coldspot5_stdPDloess";"hotspot5_stdPDloess";"coldspot2.5_stdPDloess";"hotspot2.5_stdPDloess";"coldspot10_mpd";"hotspot10_mpd";"coldspot5_mpd";"hotspot5_mpd";"coldspot2.5_mpd";"hotspot2.5_mpd";"coldspot10_mntd";"hotspot10_mntd";"coldspot5_mntd";"hotspot5_mntd";"coldspot2.5_mntd";"hotspot2.5_mntd";"coldspot10_sr";"hotspot10_sr";"coldspot5_sr";"hotspot5_sr";"coldspot2.5_sr";"hotspot2.5_sr";"PE";"WE";"std_PE";"ntaxa.x";"mpd.obs";"mpd.rand.mean";"mpd.rand.sd";"mpd.obs.rank";"mpd.obs.z";"mpd.obs.p";"runs.x";"ntaxa.y";"mntd.obs";"mntd.rand.mean";"mntd.rand.sd";"mntd.obs.rank";"mntd.obs.z";"mntd.obs.p";"runs.y";"coldspot10_stdPE";"hotspot10_stdPE";"coldspot5_stdPE";"hotspot5_stdPE";"coldspot2.5_stdPE";"hotspot2.5_stdPE";"loess_mpd";"loess_mntd";"pd_complementarity";"pd_added";"pd_added_perc";"pd_added_perc_hot";"cluster";"ED";"COLOURS";"geometry"
"370";"cell_3.712";9;398,6237995727;649,900437842444;16403,492248281;32;-1,96193201595191;0,032;999;285,8330578897;6;97,0674462382333;77,5813851641167;-0,42749452804219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,4106475574192;0,0654543939078971;-0,0062585170536141;6;97,0674462382333;235,205658874124;47,0686093628621;6;-2,93482672434517;0,006;999;6;77,5813851641167;149,787646790852;49,4209276399637;83;-1,4610462626838;0,083;999;NA;NA;NA;NA;NA;NA;-1,35681636073742;-0,688750096797444;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-2080742.88797925, -2237790.38406524, -2031871.14954826, -1889275.00708642, -2080742.88797925, 3603952.39946767, 3875966.64189006, 3987771.66393624, 3707910.97669612, 3603952.39946767))
"371";"cell_3.718";46;505,851230326746;1746,2253436688;45738,9961198443;1;-5,79975141703556;0,001;999;397,576890037246;25;63,821952231403;15,0019627664058;-2,17606801786441;-2,17606801786441;NA;NA;"Weddell Sea - General Protection Zone";-2,17606801786441;NA;NA;NA;63,821952231403;NA;NA;NA;NA;NA;15,0019627664058;NA;15,0019627664058;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,99366811635343;0,689851776357884;-0,689267708332165;25;63,821952231403;236,686373926962;21,8134476716571;1;-7,92467217001038;0,001;999;25;15,0019627664058;94,3821151408075;16,754873395573;1;-4,73773513534131;0,001;999;NA;NA;NA;NA;NA;NA;-1,62158958865004;-0,857466650362566;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-708007.021243735, -858628.403248059, -769257.582674099, -634313.711982921, -708007.021243735, 1389542.01786436, 1685153.12453975, 1727780.81929069, 1424691.92330533, 1389542.01786436))
"372";"cell_3.723";44;1137,5803005727;1638,42836435572;46007,0740784587;10;-2,33503659927872;0,01;999;1110,3277744227;23;212,019629814145;43,1070438705261;-0,2233668813563;NA;NA;"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3405141061502;0,971786986891088;-0,631273730383909;23;212,019629814145;236,285498067149;22,0367707292021;142;-1,10115354700536;0,142;999;23;43,1070438705261;97,7716958369503;18,8042127009347;2;-2,90704284384673;0,002;999;NA;NA;NA;NA;NA;NA;0,325285098032843;-0,416350982213228;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1453708.85731404, -1600093.66943964, -1433547.01934972, -1302398.75277717, -1453708.85731404, 2853064.27531042, 3140360.64543453, 3219799.32258026, 2925235.49302451, 2853064.27531042))
"373";"cell_3.724";110;1887,0121471582;2160,99106693772;57290,2546438938;131;-1,14466070113999;0,131;999;1887,0121471582;35;227,271469564932;68,9870214584771;1,33034823324336;NA;1,33034823324336;"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;NA;NA;NA;NA;39,2047771331428;1,70843728014513;-0,424854792677364;35;227,271469564932;236,438671511845;18,2692191291223;296;-0,50178400522328;0,296;999;35;68,9870214584771;84,6212194745407;13,4974090600189;126;-1,15831104670111;0,126;999;NA;NA;NA;NA;NA;NA;0,841586869770756;0,366075477403796;FALSE;NA;NA;0,0170652914610429;2;0,60588208588518;"#BCA4A8";list(c(-1600093.66943964, -1745316.09462767, -1563653.88668328, -1433547.01934972, -1600093.66943964, 3140360.64543453, 3425375.70274349, 3512024.13114889, 3219799.32258026, 3140360.64543453))
"374";"cell_3.725";8;506,8759815637;647,624576376124;14869,1095252323;139;-1,15425452946279;0,139;999;475,9734434417;6;224,964138137967;48,1472750515667;-0,11135393509996;NA;NA;"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,84145826264457;0,067038657501766;0,0627948812709298;6;224,964138137967;236,123951725001;48,2925507620008;365;-0,231087681452836;0,365;999;6;48,1472750515667;151,891757239759;53,9574409210993;18;-1,9227094617014;0,018;999;NA;NA;NA;NA;NA;NA;0,373805402111218;-1,20976196383425;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1745316.09462767, -1889275.00708642, -1692628.75472106, -1563653.88668328, -1745316.09462767, 3425375.70274349, 3707910.97669612, 3801706.42767119, 3512024.13114889, 3425375.70274349))
"375";"cell_3.73";22;538,5838160613;1173,56491048324;33917,4157548314;1;-3,44785836878875;0,001;999;483,7612686133;14;103,781622770346;35,1669686797786;-1,11235952763259;NA;NA;"NAMPA_RS-GPZi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,60180120416161;0,325655789452942;-0,349928026992365;14;103,781622770346;236,022059449577;28,9687698155745;1;-4,56493104543689;0,001;999;14;35,1669686797786;114,686588491809;26,677330137163;1;-2,98079378270524;0,001;999;NA;NA;NA;NA;NA;NA;-1,20537544337975;-0,74649371979842;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-317466.610330223, -403633.338735747, -481918.017726396, -379039.253853165, -317466.610330223, -1184801.51945906, -1506380.12779047, -1483191.14942466, -1166562.87152708, -1184801.51945906))
"376";"cell_3.732";223;1427,42642369685;3090,16841345048;60531,4611467478;1;-6,75825050671815;0,001;999;1400,17389754685;59;125,217670847319;28,3712952076735;-2,05919589736539;-2,05919589736539;NA;NA;"Weddell Sea - General Protection Zone";-2,05919589736539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59;NA;59;NA;NA;28,0949985496745;3,6342062427311;-3,74617520646461;59;125,217670847319;236,913500858905;13,3008495885713;1;-8,39764627573572;0,001;999;59;28,3712952076735;70,1290235256944;8,48130943653871;1;-4,9235001541298;0,001;999;-3,74617520646461;NA;-3,74617520646461;NA;-3,74617520646461;NA;-0,565423555617592;-0,115197253456334;TRUE;277,2912258527;0,0144436183738783;NA;1;0,65659849444449;"#D79C9A";list(c(-634313.711982921, -769257.582674099, -677778.280536469, -558881.792928168, -634313.711982921, 1424691.92330533, 1727780.81929069, 1765672.78691252, 1455936.84721364, 1424691.92330533))
"377";"cell_3.733";22;931,533871635046;1444,87897228103;37937,444165333;2;-2,63557504555163;0,002;999;904,281345485046;19;158,584435943376;60,0160755619761;-0,539077626163419;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,42999585499282;0,777881112618345;-0,734678898730981;19;158,584435943376;236,51096529606;25,7089680488163;4;-3,03110296783277;0,004;999;19;60,0160755619761;104,792517057041;22,3218863268169;18;-2,00594344221132;0,018;999;NA;NA;NA;NA;NA;NA;-0,485323327675469;-0,226188650817804;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-769257.582674099, -903634.958799435, -796175.640516498, -677778.280536469, -769257.582674099, 1727780.81929069, 2029597.34764895, 2074108.45468511, 1765672.78691252, 1727780.81929069))
"378";"cell_3.737";9;639,7445236663;651,055081259365;14923,4273130166;439;-0,0925869394234776;0,439;999;608,8419855443;6;228,266723594167;159,502896101883;0,276676485267713;NA;NA;"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,0576256234762;0,243319243590128;0,0769120360034065;6;228,266723594167;234,9403302484;46,8266335522369;405;-0,142517327169995;0,405;999;6;159,502896101883;149,360790989862;52,6324545240861;590;0,192696791432748;0,59;999;NA;NA;NA;NA;NA;NA;0,418494018988407;0,761338905416458;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1302398.75277717, -1433547.01934972, -1263071.1165244, -1147518.86378756, -1302398.75277717, 2925235.49302451, 3219799.32258026, 3290412.75358831, 2989388.84358284, 2925235.49302451))
"379";"cell_3.738";18;936,1815040672;975,798384422067;28723,8776479021;416;-0,23375383236535;0,416;999;905,2789659452;11;244,801442327633;97,4992365775;0,476495434215542;NA;NA;"Overlapping_claim_South_Georgia_and_South_Sandwich_Islands:_UK_/_ArgentinaNA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,08421602712979;0,14283052664244;0,152484213686278;11;244,801442327633;235,788538259779;33,6794994921294;575;0,267608016857844;0,575;999;11;97,4992365775;124,503921568289;35,212350023649;230;-0,766909478425963;0,23;999;NA;NA;NA;NA;NA;NA;0,756281334390851;0,292879340437455;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1433547.01934972, -1563653.88668328, -1377705.81212373, -1263071.1165244, -1433547.01934972, 3219799.32258026, 3512024.13114889, 3589046.34552862, 3290412.75358831, 3219799.32258026))
"380";"cell_3.739";14;748,3248098357;1103,11040474779;30607,164012906;25;-2,02793687743878;0,025;999;717,4222717137;13;166,293066115038;74,1351375274923;-0,358504832022962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,89851567188148;0,271425268084515;0,0170109996070027;13;166,293066115038;235,186173918325;31,6733643474396;24;-2,17511177680926;0,024;999;13;74,1351375274923;118,15406283489;29,4551656454639;70;-1,49443821967359;0,07;999;NA;NA;NA;NA;NA;NA;-0,335978557429229;-0,0619292155457273;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1563653.88668328, -1692628.75472106, -1491343.12459218, -1377705.81212373, -1563653.88668328, 3512024.13114889, 3801706.42767119, 3885081.66558138, 3589046.34552862, 3512024.13114889))
"381";"cell_3.746";45;685,247273405146;1591,19309854341;42063,9443687011;1;-4,41720170149034;0,001;999;630,424725957146;22;120,299911400662;25,4455665098815;-1,48328212157933;-1,48328212157933;NA;NA;"Weddell Sea - Fisheries Research Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25,4455665098815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,4152858837427;1,32455161882885;-1,27645771626872;22;120,299911400662;235,729797295337;24,0336354425078;1;-4,80284749973851;0,001;999;22;25,4455665098815;98,9890006643534;19,4691310670572;1;-3,7774379298782;0,001;999;-1,27645771626872;NA;NA;NA;NA;NA;-0,942276850519161;-0,756451784287053;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-558881.792928168, -677778.280536469, -584441.235243678, -481918.017726396, -558881.792928168, 1455936.84721364, 1765672.78691252, 1798725.16815584, 1483191.14942466, 1455936.84721364))
"382";"cell_3.747";68;907,086282059746;2180,96670391149;53605,0018916235;1;-5,50206865458434;0,001;999;860,352891885746;35;121,378661495746;23,2882841072683;-1,53143559719628;-1,53143559719628;NA;NA;"Weddell Sea - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,2882841072683;NA;NA;NA;NA;NA;NA;35;NA;NA;NA;NA;16,4529041887515;2,00452866784369;-2,01302106371623;35;121,378661495746;236,453215785248;17,780275426476;1;-6,47203440494224;0,001;999;35;23,2882841072683;83,71949789789;13,0796112255566;1;-4,6202607056503;0,001;999;-2,01302106371623;NA;-2,01302106371623;NA;NA;NA;-0,591291459227444;-0,442835829156342;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-677778.280536469, -796175.640516498, -686534.060144395, -584441.235243678, -677778.280536469, 1765672.78691252, 2074108.45468511, 2112934.57461649, 1798725.16815584, 1765672.78691252))
"383";"cell_3.752";5;482,1692710397;571,312047897295;12507,2895838161;238;-0,797084852227694;0,238;999;431,3820468057;5;182,24183741448;128,37337435394;-0,0224762835264995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,079352586935;0,0274844525520809;0,0358176521206039;5;182,24183741448;234,844301601994;52,1864094550944;148;-1,00797247284808;0,148;999;5;128,37337435394;162,630281058096;61,1716437510585;314;-0,560012852418459;0,314;999;NA;NA;NA;NA;NA;NA;-0,200914724204208;-0,0208272366965848;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1263071.1165244, -1377705.81212373, -1187981.54169631, -1089133.22356368, -1263071.1165244, 3290412.75358831, 3589046.34552862, 3656231.2333468, 3352007.39195255, 3290412.75358831))
"384";"cell_3.761";34;1131,9041397561;1435,86658288053;42675,0644483677;76;-1,47140705385961;0,076;999;1104,6516136061;19;224,008257066432;61,9125557475526;0,0460854089525862;NA;NA;NA;"Weddell Sea - Fisheries Research Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,8187256293806;1,51065956318259;-1,13557319472995;19;224,008257066432;236,728381891935;25,5315708502553;291;-0,498211602416002;0,291;999;19;61,9125557475526;103,932374391433;21,2801390864411;26;-1,97460263174002;0,026;999;-1,13557319472995;NA;NA;NA;NA;NA;0,39995280388422;-0,19261913984882;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-584441.235243678, -686534.060144395, -575010.737633834, -489502.277149097, -584441.235243678, 1798725.16815584, 2112934.57461649, 2145969.28774713, 1826847.36874109, 1798725.16815584))
"385";"cell_3.764";4;560,8197759032;493,627768130579;9503,38724257714;732;0,689252587886794;0,732;999;514,0863857292;4;267,377112439433;224,014517042475;0,378584731425218;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;224,014517042475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,51680827791943;0,0873477816439914;0,114444326938589;4;267,377112439433;235,08109968285;60,4598321556005;683;0,534173046882858;0,683;999;4;224,014517042475;174,059484689872;67,0564193337273;712;0,744970173608384;0,712;999;NA;NA;NA;NA;NA;NA;0,964912106636428;1,40485180263041;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-889133.034145365, -989493.705355376, -828756.413455674, -744698.728728775, -889133.034145365, 2736470.10154787, 3045348.48711078, 3092961.04211513, 2779253.49194774, 2736470.10154787))
"386";"cell_3.77";3;281,7785995137;407,53607243203;6087,41240825834;66;-1,61182333555417;0,066;999;168,9878578307;3;112,658571887133;65,3330612765667;-0,252209800507028;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,929018978388215;0,0178717571473039;-0,00706275099240888;3;112,658571887133;233,867822199765;75,60691641073;55;-1,6031502945335;0,055;999;3;65,3330612765667;192,239853727087;83,3460531338331;50;-1,52264909589347;0,05;999;NA;NA;NA;NA;NA;NA;-1,10043833282296;-1,70575312543791;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-660096.664568322, -744698.728728776, -889133.034145365, -788122.401120179, -660096.664568322, -2463514.29007573, -2779253.49194774, -2736470.10154787, -2425591.33920661, -2463514.29007573))
"387";"cell_3.775";366;1019,78857766165;3396,71493077862;65754,4917320669;1;-9,26942965917808;0,001;999;964,966030213646;68;105,824024691041;13,3600942336742;-4,32325682269062;-4,32325682269062;NA;NA;"Weddell Sea - Fisheries Research Zone";-4,32325682269062;NA;-4,32325682269062;NA;NA;NA;NA;NA;NA;NA;13,3600942336742;NA;13,3600942336742;NA;NA;NA;NA;68;NA;68;NA;68;39,5998802070965;4,56862031121674;-4,452182546819;68;105,824024691041;236,927125956725;12,0013851405516;1;-10,9239974994802;0,001;999;68;13,3600942336742;66,6774891963899;7,60733561790198;1;-7,00868183562802;0,001;999;-4,452182546819;NA;-4,452182546819;NA;-4,452182546819;NA;-1,02077039578528;-0,413524346612379;TRUE;438,473635648846;0,022839330169369;NA;1;0,65659849444449;"#D79C9A";list(c(-489502.277149097, -575010.737633834, -461911.350659925, -393221.627337737, -489502.277149097, 1826847.36874109, 2145969.28774713, 2173122.04822455, 1849962.30767123, 1826847.36874109))
"388";"cell_3.780";3;358,31303971;312,044748185248;2428,69907810069;898;0,938850861917273;0,898;999;331,06051356;2;331,06051356;331,06051356;0,166887783372639;NA;NA;NA;NA;NA;NA;NA;NA;NA;331,06051356;NA;331,06051356;NA;331,06051356;NA;331,06051356;NA;331,06051356;NA;331,06051356;2;NA;NA;NA;NA;NA;1,95194710672499;0,0131822999470058;0,051196887175306;2;331,06051356;236,34455466302;101,828320328272;882,5;0,930153405178797;0,8825;999;2;331,06051356;237,157883128612;99,2773651937441;888;0,945861428213096;0,888;999;NA;NA;NA;NA;NA;NA;1,89539367857085;2,66130751245748;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-912210.092141894, -995001.096438683, -799293.422337397, -732786.656264493, -912210.092141894, 3404414.41105064, 3713394.64549591, 3760379.9010366, 3447490.16688597, 3404414.41105064))
"389";"cell_3.789";140;575,854255144846;2271,85721497325;56100,0275344292;1;-7,16052835159273;0,001;999;467,579914855346;37;55,6654380253082;13,6055531352661;-2,62569312412019;-2,62569312412019;NA;NA;NA;-2,62569312412019;NA;-2,62569312412019;NA;55,6654380253082;NA;NA;NA;NA;NA;13,6055531352661;NA;13,6055531352661;NA;NA;NA;NA;37;NA;NA;NA;NA;7,80356611621421;1,12181200456923;-1,1421124451088;37;55,6654380253082;236,732623309206;17,3735669317013;1;-10,421992558909;0,001;999;37;13,6055531352661;82,1616841343004;12,566824861319;1;-5,45532636569575;0,001;999;-1,1421124451088;NA;NA;NA;NA;NA;-1,45025573451628;-0,573220233479532;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-393221.627337737, -461911.350659925, -347545.896780922, -295863.184378343, -393221.627337737, 1849962.30767123, 2173122.04822455, 2194318.43221964, 1868006.62850535, 1849962.30767123))
"390";"cell_3.793";11;672,195884869;986,027081902622;25759,5423590621;27;-1,95536141829143;0,027;999;621,408660635;11;145,268180118807;76,8768693005182;-0,294450413217623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,99355939874314;0,20861468268367;-0,0147977914360826;11;145,268180118807;234,675110997074;34,7190194190226;18;-2,57515714367442;0,018;999;11;76,8768693005182;125,232710777846;32,9606808915823;69;-1,46707653389761;0,069;999;NA;NA;NA;NA;NA;NA;-0,590543412577235;-0,072156260659851;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-665747.557832841, -732786.656264493, -551354.703097647, -500913.934429534, -665747.557832841, 3132096.00589213, 3447490.16688597, 3481116.59180598, 3162646.11222631, 3132096.00589213))
"391";"cell_3.803";57;672,0952765575;1723,91734096607;44343,8115858564;1;-4,99488814077675;0,001;999;617,2727291095;25;91,9115600746133;24,444118604732;-1,69056749139118;-1,69056749139118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24,444118604732;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,0451414592184;0,95715595079229;-0,87816229641437;25;91,9115600746133;236,491575226734;21,135477368338;1;-6,84063163715001;0,001;999;25;24,444118604732;95,4984454553338;17,7847084283162;1;-3,995248341405;0,001;999;-0,87816229641437;NA;NA;NA;NA;NA;-1,24149776671727;-0,690331472048437;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-295863.184378343, -347545.896780922, -232227.843756461, -197693.800995767, -295863.184378343, 1868006.62850535, 2194318.43221964, 2209500.34191723, 1880930.87301428, 1868006.62850535))
"392";"cell_3.805";3;283,1845959634;409,313217872518;5830,79866490636;59;-1,6517702043982;0,059;999;174,9102556739;3;116,606837115933;64,1967889329667;-0,248103716517701;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,85329753207404;0,0761217948717949;-0,0509107659370293;3;116,606837115933;236,998335992998;72,6008100021734;48;-1,65826660712823;0,048;999;3;64,1967889329667;196,556116004286;80,8393100582019;48;-1,63731391294687;0,048;999;NA;NA;NA;NA;NA;NA;-1,04701276231785;-1,72586623138668;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-398973.222993243, -450108.094629128, -300759.218397394, -266591.23917291, -398973.222993243, 2519017.79098837, 2841870.66423215, 2861532.81679993, 2536446.20979389, 2519017.79098837))
"393";"cell_3.817";3;214,9841936522;309,412374667778;2656,984903275;73;-1,83192243131598;0,073;999;44,4028214197;2;44,4028214197;44,4028214197;-0,251690997627874;NA;NA;NA;NA;NA;NA;NA;NA;44,4028214197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;1,06082136939041;0,0328605200945626;-0,023317003909734;2;44,4028214197;241,921919744577;97,9297092903772;59;-2,01694766334087;0,059;999;2;44,4028214197;236,764290348877;104,241150088823;76;-1,84535060065308;0,076;999;NA;NA;NA;NA;NA;NA;-1,98348726148421;-2,41280747900607;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-197693.800995767, -232227.843756461, -116273.270354223, -98982.5526461886, -197693.800995767, 1880930.87301428, 2209500.34191723, 2218626.1647581, 1888699.61674218, 1880930.87301428))
"394";"cell_3.823";5;406,6661694614;410,085185125877;6369,26173734012;418;-0,0428406984315193;0,418;999;351,8436220134;3;234,5624146756;193,2043583728;0,112512920903453;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,1385304214817;0,111078431372549;-0,0426249832727723;3;234,5624146756;234,129757411921;73,8937259194689;406;0,00585512854163228;0,406;999;3;193,2043583728;196,666620377099;84,1621040049175;425;-0,0411380162750787;0,425;999;NA;NA;NA;NA;NA;NA;0,549091769722562;0,557690987048443;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-401848.076980456, -434993.713071141, -217795.337476198, -201199.775790336, -401848.076980456, 3823329.05962055, 4138688.72145436, 4155782.60433322, 3839120.42339567, 3823329.05962055))
"395";"cell_3.831";114;255,5108785188;496,906206831742;9310,05921132051;12;-2,50180029544738;0,012;999;87,2851332173;4;45,46640287615;38,17105780615;-0,5130419690663;NA;NA;NA;NA;NA;NA;NA;NA;45,46640287615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,89746524507958;0,246600066092173;-0,337044031277715;4;45,46640287615;239,682747188629;61,2971316282655;7;-3,16844098823902;0,007;999;4;38,17105780615;178,640512467893;69,2004277591141;25;-2,02989286642441;0,025;999;NA;NA;NA;NA;NA;NA;-2,03785127742733;-1,88475495983159;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-98982.5526461886, -116273.270354223, 0, 0, -98982.5526461886, 1888699.61674218, 2218626.1647581, 2221670.88749619, 1891291.56610249, 1888699.61674218))
"396";"cell_3.832";2;277,2912255885;311,001589532015;2428,79642084027;205,5;-0,684018557220162;0,2055;999;169,016885299;2;169,016885299;169,016885299;-0,069729011656543;NA;NA;NA;"Weddell Sea - General Protection Zone";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;2,53090252497277;0,17989417989418;-0,188012118757933;2;169,016885299;237,875575079097;100,02334153204;203;-0,68842620857693;0,203;999;2;169,016885299;230,832211914299;102,978208359097;233,5;-0,600275802039025;0,2335;999;NA;NA;NA;NA;NA;NA;-0,297284063393696;-0,207019506054414;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(-116273.270354223, -133478.547296535, 0, 0, -116273.270354223, 2218626.1647581, 2546922.40584458, 2550417.66461526, 2221670.88749619, 2218626.1647581))
